code,name,pop,cases,area,lng,lat,density,location,duration,pop_rel,den_rel,pop_test,dur_rel,combo,combo2
13550,Gunnedah,12690,1,4987.0295,150.18893214573106,-31.046349632366887,2.5446009493226383,"150.18893214573106,-31.046349632366887",21532.2,0.02941721915712365,0.0002735832719334571,8.048059068189462e-06,0.08683843208439102,0.002554545187887528,6.988808308041378e-07
11720,Cessnock,61256,9,1965.1589,151.22517196508952,-32.92508585821628,31.171016247083127,"151.22517196508952,-32.92508585821628",9718.6,0.1420000927256711,0.003351357947358321,0.00047589313928179635,0.15964639685045334,0.022669803156083662,7.597462497218972e-05
17310,Tamworth Regional,62545,3,9884.3506,150.90572040144085,-30.891368424981366,6.327679230641617,"150.90572040144085,-30.891368424981366",22362.6,0.1449881774769345,0.0006803216779924325,9.863860019017268e-05,0.08337512926787927,0.012088408039453635,8.224006041658308e-06
19399,Unincorporated NSW,961,0,93214.1592,142.2253811817619,-30.64322102455409,0.010309592536666898,"142.2253811817619,-30.64322102455409",55609.6,0.0022277342482266214,1.1084378708704375e-06,2.469305006969471e-09,0.0,0.0,0.0
10650,Berrigan,8784,3,2065.7759,145.71114848907192,-35.73428434722171,4.252155328174755,"145.71114848907192,-35.73428434722171",29468.9,0.020362557374008994,0.00045717131708254797,9.309177173844642e-06,0.05811952403476195,0.0011834621427079348,5.410449464991209e-07
16100,Oberon,5419,0,3625.047,149.81138439670198,-33.88313440029394,1.4948771698684182,"149.81138439670198,-33.88313440029394",12508.0,0.012562010292549492,0.00016072201316284784,2.0189915835909695e-06,0.13655246512294872,0.0017153734723474874,2.7569827780183284e-07
13660,Gwydir,5299,0,9259.6542,150.5165090392623,-29.59171292995305,0.5722675907270921,"150.5165090392623,-29.59171292995305",29420.1,0.012283833279243359,6.152746265942827e-05,7.557930934032881e-07,0.058271211650196,0.0007157938488905109,4.404097930945935e-08
12850,Fairfield,210825,737,101.507,150.89540649888585,-33.865636205006965,2076.950358103382,"150.89540649888585,-33.865636205006965",2110.8,0.48872224025221384,0.22330372656842165,0.10913349750518683,0.29940102087449616,0.1463239376555836,0.032674680564657214
14000,Hornsby,152419,44,455.0375,151.0893990562516,-33.58386001730368,334.95920665879186,"151.0893990562516,-33.58386001730368",4350.0,0.3533288515925634,0.036013205035682026,0.01272450437742505,0.23321930130999768,0.08240310790108149,0.0029676000204190774
17900,Walgett,5828,0,22308.3848,148.1948524260511,-29.815794595862837,0.2612470625842889,"148.1948524260511,-29.815794595862837",33201.0,0.013510130279567899,2.8088029356367312e-05,3.7947293590085003e-07,0.04720580326038515,0.0006377565519994545,1.791332475477627e-08
12700,Dungog,9664,2,2249.9983,151.6080480513078,-32.34938368727571,4.295114356308624,"151.6080480513078,-32.34938368727571",12101.7,0.022402522138253975,0.00046179006544820974,1.0345262164429271e-05,0.13957481228831192,0.0031268278222315506,1.443938024673591e-06
10470,Bathurst Regional,43996,0,3817.8646,149.52602874931048,-33.42947032743892,11.523719306336845,"149.52602874931048,-33.42947032743892",11637.7,0.10198896564513886,0.001238974949494386,0.0001263617735591706,0.14315303969872983,0.014600030447830956,1.808907198671786e-05
15850,Narromine,6460,1,5261.5165,148.06542925564403,-32.225789291117984,1.227782902514893,"148.06542925564403,-32.225789291117984",25076.4,0.014975195882980203,0.00013200532043478036,1.9768055311064053e-06,0.0728922371517674,0.0010915755296963638,1.440937775763336e-07
17200,Sydney,248736,152,26.7429,151.2027413754637,-33.88936073927025,9301.01073555972,"151.2027413754637,-33.88936073927025",911.6,0.5766053131809541,1.0,0.5766053131809541,0.3762463864748349,0.21694566550652447,0.21694566550652447
12000,Coolamon,4291,0,2430.9037,147.10451388733728,-34.63234184019418,1.76518716064318,"147.10451388733728,-34.63234184019418",22876.9,0.009947146367471835,0.00018978444502751711,1.887813652958125e-06,0.08129408259353388,0.0008086441383672258,1.534680790247787e-07
11700,Central Darling,1829,0,53492.1931,143.58820683390348,-31.845014397210424,0.034191905285707945,"143.58820683390348,-31.845014397210424",44197.7,0.00423988131114099,3.6761494269633625e-06,1.558643725234362e-08,0.021021486420743196,8.912860740771317e-05,3.276500790479073e-10
11730,Clarence Valley,51730,0,10428.6803,152.75145556946865,-29.68108914166177,4.960359174113334,"152.75145556946865,-29.68108914166177",31123.8,0.11991747415271918,0.0005333139929780791,6.395366696823226e-05,0.053118904030989844,0.006369884801156995,3.3971486981154145e-06
18450,Wollongong,219798,25,683.986,150.83730721065484,-34.368675447573644,321.34868257537437,"150.83730721065484,-34.368675447573644",3569.0,0.50952292642218,0.03454986685982318,0.017603949269913804,0.25133099707152473,0.12805890512848764,0.004424418122403976
14600,Lachlan,6089,0,14968.2538,146.99127555816057,-32.91862717689199,0.40679427816757086,"146.99127555816057,-32.91862717689199",26328.5,0.01411516528350874,4.3736566888618976e-05,6.173488705660924e-07,0.06843275131187321,0.0009659395955723399,4.22468817321152e-08
15050,Maitland,87395,4,391.5087,151.54970728552627,-32.71081144780645,223.22620161442134,"151.54970728552627,-32.71081144780645",9039.5,0.2025940006490797,0.024000209005348272,0.004862298358807577,0.16627617675965678,0.033686555862372396,0.0008084843813672776
14400,Kiama,23685,1,257.6636,150.7561991375902,-34.67886238309487,91.92218070383245,"150.7561991375902,-34.67886238309487",6232.5,0.05490518800129816,0.009883031351893255,0.000542629694398423,0.2003071620201442,0.010997902388722508,0.00010869261411280624
