date,code,cases,recent
2020-09-11,18050,2,15.0
2020-09-12,11520,2,3.0
2020-09-12,11500,1,2.0
2020-09-13,11570,1,12.0
2020-09-13,12380,1,15.0
2020-09-13,12930,1,1.0
2020-09-13,16550,1,6.0
2020-09-14,10750,1,7.0
2020-09-14,10900,1,4.0
2020-09-14,11500,1,3.0
2020-09-15,10900,2,6.0
2020-09-15,14100,1,3.0
2020-09-16,17200,1,2.0
2020-09-16,12850,1,1.0
2020-09-16,11570,1,10.0
2020-09-16,12750,1,1.0
2020-09-17,11500,1,4.0
2020-09-17,16260,1,3.0
2020-09-18,12930,1,2.0
2020-09-18,17150,1,2.0
2020-09-19,14900,1,1.0
2020-09-20,12930,1,3.0
2020-09-22,10750,1,5.0
2020-09-22,16550,1,3.0
2020-09-22,10500,3,3.0
2020-09-23,11500,1,5.0
2020-09-23,17200,1,2.0
2020-09-24,10750,1,4.0
2020-09-25,17150,1,2.0
2020-09-28,10750,1,3.0
2020-09-28,12850,1,2.0
2020-09-28,18250,1,1.0
2020-09-29,12380,2,2.0
2020-09-30,14900,1,2.0
2020-09-30,10750,2,5.0
2020-10-01,11570,1,1.0
2020-10-01,12380,1,3.0
2020-10-03,14100,1,1.0
2020-10-04,12380,1,4.0
2020-10-04,16550,1,2.0
2020-10-05,16550,3,5.0
2020-10-06,11500,1,2.0
2020-10-07,11450,4,4.0
2020-10-07,11500,1,2.0
2020-10-07,12380,3,7.0
2020-10-07,16260,4,4.0
2020-10-07,16550,1,5.0
2020-10-07,18400,2,2.0
2020-10-08,13310,1,1.0
2020-10-08,18050,1,1.0
2020-10-08,10750,2,5.0
2020-10-08,14900,1,2.0
2020-10-09,16700,2,2.0
2020-10-09,15900,1,1.0
2020-10-09,11450,1,5.0
2020-10-10,11570,1,2.0
2020-10-10,14650,1,1.0
2020-10-10,14900,2,4.0
2020-10-10,16550,1,6.0
2020-10-10,17420,1,1.0
2020-10-11,11570,1,3.0
2020-10-11,12930,1,1.0
2020-10-11,16260,1,5.0
2020-10-12,11450,6,11.0
2020-10-12,12380,2,9.0
2020-10-12,14500,1,1.0
2020-10-12,16260,1,6.0
2020-10-13,18400,1,3.0
2020-10-13,14500,1,2.0
2020-10-13,12380,3,10.0
2020-10-13,16260,1,7.0
2020-10-13,11500,3,5.0
2020-10-13,11570,2,5.0
2020-10-13,10750,1,5.0
2020-10-14,14900,1,4.0
2020-10-14,12380,1,11.0
2020-10-14,11570,1,6.0
2020-10-14,18400,1,4.0
2020-10-14,10750,2,5.0
2020-10-14,10500,1,1.0
2020-10-14,11500,1,6.0
2020-10-15,10750,1,6.0
2020-10-15,16550,1,7.0
2020-10-16,11450,5,16.0
2020-10-16,17420,1,2.0
2020-10-17,11450,1,17.0
2020-10-17,11650,1,1.0
2020-10-17,12380,1,11.0
2020-10-17,16550,1,8.0
2020-10-18,17150,1,1.0
2020-10-18,16350,1,1.0
2020-10-18,17420,1,3.0
2020-10-18,11570,1,6.0
2020-10-18,14900,1,5.0
2020-10-19,11450,3,20.0
2020-10-19,11500,1,7.0
2020-10-19,13310,1,2.0
2020-10-19,14170,1,1.0
2020-10-19,16350,1,2.0
2020-10-19,16900,1,1.0
2020-10-19,17150,1,2.0
2020-10-20,14170,1,2.0
2020-10-20,11450,1,21.0
2020-10-20,10500,1,2.0
2020-10-21,11450,1,18.0
2020-10-21,14900,1,6.0
2020-10-21,16260,1,4.0
2020-10-21,18050,1,2.0
2020-10-22,17550,1,1.0
2020-10-22,16260,1,5.0
2020-10-23,17420,1,4.0
2020-10-23,16260,1,6.0
2020-10-23,11300,1,1.0
2020-10-23,12380,1,8.0
2020-10-24,11500,1,6.0
2020-10-24,14900,3,6.0
2020-10-25,14170,1,3.0
2020-10-25,15990,1,1.0
2020-10-26,18450,3,3.0
2020-10-26,17420,1,4.0
2020-10-26,17200,2,2.0
2020-10-26,16260,1,5.0
2020-10-26,12850,1,1.0
2020-10-26,11450,2,13.0
2020-10-26,10750,1,5.0
2020-10-26,14170,2,5.0
2020-10-27,11500,1,4.0
2020-10-27,16550,1,3.0
2020-10-28,14900,4,9.0
2020-10-29,12380,5,7.0
2020-10-29,16350,1,3.0
2020-10-29,17150,1,3.0
2020-10-30,12850,1,2.0
2020-10-30,10500,1,2.0
2020-10-31,12750,1,1.0
2020-10-31,16350,1,4.0
2020-10-31,18050,2,3.0
2020-11-01,10500,1,3.0
2020-11-01,11350,1,1.0
2020-11-01,14900,1,9.0
2020-11-01,18050,1,4.0
2020-11-02,18710,1,1.0
2020-11-02,15990,1,2.0
2020-11-02,14200,1,1.0
2020-11-02,12850,1,3.0
2020-11-03,11500,1,3.0
2020-11-03,12380,1,7.0
2020-11-03,12850,2,5.0
2020-11-03,15990,1,3.0
2020-11-03,18710,1,2.0
2020-11-04,14000,1,1.0
2020-11-05,18350,4,4.0
2020-11-05,11570,1,1.0
2020-11-05,14900,3,11.0
2020-11-06,14000,1,2.0
2020-11-06,17100,1,1.0
2020-11-06,18350,1,5.0
2020-11-06,18450,1,4.0
2020-11-07,11570,1,2.0
2020-11-07,17200,1,3.0
2020-11-08,12380,1,7.0
2020-11-08,15050,1,1.0
2020-11-08,15900,1,1.0
2020-11-08,16400,1,1.0
2020-11-09,13310,1,1.0
2020-11-09,16260,1,1.0
2020-11-09,17200,1,2.0
2020-11-11,11570,1,3.0
2020-11-13,17100,1,2.0
2020-11-13,18050,1,4.0
2020-11-13,15050,1,2.0
2020-11-13,16260,1,2.0
2020-11-14,11350,1,2.0
2020-11-14,12380,1,3.0
2020-11-14,14000,1,3.0
2020-11-14,17150,1,1.0
2020-11-14,17200,1,3.0
2020-11-15,12380,1,4.0
2020-11-16,17620,1,1.0
2020-11-16,14170,1,1.0
2020-11-17,18450,1,2.0
2020-11-18,11570,1,4.0
2020-11-18,17200,1,4.0
2020-11-18,18450,1,3.0
2020-11-19,11570,1,4.0
2020-11-20,15950,1,1.0
2020-11-20,17150,1,2.0
2020-11-21,17150,2,4.0
2020-11-21,17200,1,4.0
2020-11-21,14900,1,1.0
2020-11-22,10500,1,1.0
2020-11-22,17100,1,2.0
2020-11-22,18450,1,3.0
2020-11-23,15990,1,1.0
2020-11-24,14000,1,2.0
2020-11-24,14900,1,2.0
2020-11-26,17200,1,4.0
2020-11-27,12380,1,3.0
2020-11-27,12150,1,1.0
2020-11-27,15990,2,3.0
2020-11-27,17200,1,5.0
2020-11-27,18050,1,1.0
2020-11-28,16550,1,1.0
2020-11-28,18500,1,1.0
2020-11-29,15990,1,4.0
2020-11-29,16260,1,1.0
2020-11-29,12380,1,2.0
2020-11-29,14870,1,1.0
2020-11-29,17040,1,1.0
2020-11-30,15350,1,1.0
2020-11-30,16550,1,2.0
2020-11-30,14650,1,1.0
2020-11-30,17040,1,2.0
2020-11-30,10750,1,1.0
2020-11-30,10250,1,1.0
2020-11-30,11570,1,3.0
2020-12-01,18050,2,3.0
2020-12-01,14870,1,2.0
2020-12-01,12930,1,1.0
2020-12-01,11570,1,4.0
2020-12-02,11500,1,1.0
2020-12-02,12380,1,3.0
2020-12-02,15950,1,2.0
2020-12-02,16260,1,2.0
2020-12-02,16550,1,3.0
2020-12-02,16700,1,1.0
2020-12-03,15990,2,6.0
2020-12-03,14000,1,2.0
2020-12-04,17750,2,2.0
2020-12-05,17150,2,2.0
2020-12-05,17420,1,1.0
2020-12-06,16260,2,4.0
2020-12-06,18050,2,5.0
2020-12-07,12930,1,2.0
2020-12-07,16260,1,5.0
2020-12-08,16550,1,4.0
2020-12-09,17150,2,4.0
2020-12-09,10750,2,3.0
2020-12-09,11520,1,1.0
2020-12-10,16400,1,1.0
2020-12-10,17420,1,2.0
2020-12-10,18050,2,7.0
2020-12-11,14500,1,1.0
2020-12-11,18050,1,7.0
2020-12-12,18050,1,8.0
2020-12-12,10750,1,4.0
2020-12-12,13800,1,1.0
2020-12-13,11650,1,1.0
2020-12-13,12850,1,1.0
2020-12-13,15990,1,3.0
2020-12-13,16950,1,1.0
2020-12-14,11570,1,2.0
2020-12-14,15950,3,4.0
2020-12-15,17200,2,2.0
2020-12-16,15990,3,6.0
2020-12-16,16550,2,3.0
2020-12-16,11570,1,2.0
2020-12-16,12930,2,3.0
2020-12-17,15990,21,25.0
2020-12-17,17150,1,5.0
2020-12-17,17420,1,3.0
2020-12-17,18500,1,1.0
2020-12-18,11570,4,6.0
2020-12-18,11650,2,3.0
2020-12-18,12380,1,1.0
2020-12-18,15950,2,5.0
2020-12-18,15990,14,39.0
2020-12-18,16700,1,1.0
2020-12-19,17200,1,3.0
2020-12-19,15990,22,61.0
2020-12-19,15950,1,6.0
2020-12-19,14000,2,2.0
2020-12-19,14500,1,2.0
2020-12-19,14100,1,1.0
2020-12-19,14700,1,1.0
2020-12-20,15990,10,71.0
2020-12-20,18050,1,5.0
2020-12-20,18500,1,2.0
2020-12-20,17200,1,4.0
2020-12-20,16950,1,2.0
2020-12-20,14650,1,1.0
2020-12-20,11500,1,1.0
2020-12-20,14000,1,3.0
2020-12-20,13800,1,2.0
2020-12-20,12930,1,4.0
2020-12-20,12380,1,2.0
2020-12-20,10750,1,4.0
2020-12-20,14500,2,4.0
2020-12-21,10750,2,6.0
2020-12-21,11450,1,1.0
2020-12-21,11520,1,2.0
2020-12-21,11570,1,7.0
2020-12-21,15990,4,75.0
2020-12-21,18500,1,3.0
2020-12-22,17200,1,5.0
2020-12-22,17420,1,3.0
2020-12-22,16550,1,3.0
2020-12-22,17040,1,1.0
2020-12-22,15990,3,78.0
2020-12-22,16490,1,1.0
2020-12-22,12850,1,2.0
2020-12-22,10750,4,10.0
2020-12-23,10750,1,9.0
2020-12-23,12380,1,3.0
2020-12-23,14170,2,2.0
2020-12-23,14700,1,2.0
2020-12-23,15350,1,1.0
2020-12-23,15990,7,85.0
2020-12-23,16260,1,1.0
2020-12-23,18500,1,4.0
2020-12-24,18500,1,5.0
2020-12-24,17420,1,3.0
2020-12-24,17200,2,7.0
2020-12-24,18050,1,4.0
2020-12-24,14170,1,3.0
2020-12-24,11570,1,8.0
2020-12-24,11450,1,2.0
2020-12-24,15990,2,87.0
2020-12-25,11300,1,1.0
2020-12-25,15950,1,7.0
2020-12-25,15990,4,91.0
2020-12-25,16490,1,2.0
2020-12-25,17150,1,2.0
2020-12-25,17200,1,8.0
2020-12-26,18500,2,7.0
2020-12-26,17550,1,1.0
2020-12-26,17420,1,4.0
2020-12-26,10750,1,9.0
2020-12-26,15990,4,95.0
2020-12-26,14900,2,2.0
2020-12-26,16490,1,3.0
2020-12-27,10750,1,10.0
2020-12-27,15990,5,99.0
2020-12-27,16150,1,1.0
2020-12-28,17150,1,3.0
2020-12-28,15990,1,100.0
2020-12-28,17200,2,10.0
2020-12-28,11650,1,3.0
2020-12-28,11300,1,2.0
2020-12-28,14900,1,3.0
2020-12-29,18450,2,2.0
2020-12-29,18050,3,5.0
2020-12-29,17420,1,5.0
2020-12-29,17200,1,9.0
2020-12-29,17100,1,1.0
2020-12-29,16700,1,2.0
2020-12-29,15990,5,105.0
2020-12-29,14900,1,4.0
2020-12-29,14100,1,2.0
2020-12-29,12380,1,4.0
2020-12-29,11650,1,4.0
2020-12-29,11570,5,12.0
2020-12-29,11300,3,5.0
2020-12-29,10500,1,1.0
2020-12-30,18500,1,8.0
2020-12-30,17200,1,10.0
2020-12-30,16700,1,3.0
2020-12-30,18250,1,1.0
2020-12-30,12380,1,5.0
2020-12-30,10250,1,1.0
2020-12-30,15990,1,103.0
2020-12-31,11570,1,12.0
2020-12-31,12380,7,12.0
2020-12-31,15950,1,5.0
2020-12-31,17200,1,11.0
2021-01-01,18500,4,11.0
2021-01-01,18250,1,2.0
2021-01-01,14000,1,4.0
2021-01-01,12380,1,12.0
2021-01-01,11500,4,5.0
2021-01-01,10750,1,11.0
2021-01-01,10500,1,2.0
2021-01-01,11570,1,9.0
2021-01-02,10750,1,12.0
2021-01-02,12380,1,13.0
2021-01-02,12930,1,2.0
2021-01-02,14500,1,3.0
2021-01-02,15990,1,47.0
2021-01-02,18450,1,3.0
2021-01-03,14500,1,2.0
2021-01-03,16260,1,2.0
2021-01-03,12380,2,14.0
2021-01-03,11570,1,10.0
2021-01-03,10750,1,12.0
2021-01-03,10250,2,3.0
2021-01-04,10750,1,11.0
2021-01-04,11570,1,10.0
2021-01-04,11650,1,3.0
2021-01-04,12380,1,15.0
2021-01-05,12380,2,17.0
2021-01-05,16700,1,3.0
2021-01-06,18500,4,12.0
2021-01-06,17040,1,1.0
2021-01-06,12380,2,18.0
2021-01-06,14650,1,1.0
2021-01-07,11570,1,10.0
2021-01-07,14170,1,1.0
2021-01-07,15990,1,22.0
2021-01-07,16950,1,1.0
2021-01-08,15990,1,19.0
2021-01-08,15900,1,1.0
2021-01-08,12380,2,20.0
2021-01-08,11500,1,5.0
2021-01-08,10900,1,1.0
2021-01-08,11570,3,13.0
2021-01-09,11570,3,16.0
2021-01-09,12380,1,21.0
2021-01-10,15350,2,2.0
2021-01-10,10130,1,1.0
2021-01-10,10750,1,5.0
2021-01-10,11570,1,17.0
2021-01-10,12380,1,22.0
2021-01-10,15990,1,11.0
2021-01-10,16490,1,1.0
2021-01-11,16400,1,1.0
2021-01-11,15990,1,11.0
2021-01-11,15350,1,3.0
2021-01-11,17040,1,2.0
2021-01-11,11570,3,20.0
2021-01-11,10750,1,6.0
2021-01-11,12380,1,23.0
2021-01-12,17200,1,3.0
2021-01-12,12380,1,23.0
2021-01-12,11500,1,6.0
2021-01-14,11570,1,15.0
2021-01-15,17550,1,1.0
2021-01-15,17150,1,1.0
2021-01-15,14700,1,1.0
2021-01-15,18500,1,5.0
2021-01-15,11570,1,15.0
2021-01-15,10750,1,6.0
2021-01-15,12380,2,16.0
2021-01-16,11570,1,16.0
2021-01-16,12380,5,20.0
2021-01-16,14900,2,2.0
2021-01-16,15350,2,5.0
2021-01-16,15990,2,6.0
2021-01-18,11650,1,1.0
2021-01-19,15900,1,2.0
2021-01-19,14000,1,1.0
2021-01-20,11520,1,1.0
2021-01-20,14900,1,3.0
2021-01-20,10500,1,1.0
2021-01-23,14000,1,2.0
2021-01-25,11570,1,4.0
2021-01-25,15990,1,3.0
2021-01-25,18500,1,2.0
2021-01-27,16550,1,1.0
2021-01-27,16700,1,1.0
2021-01-27,18250,1,1.0
2021-01-29,10500,1,2.0
2021-01-29,10750,1,1.0
2021-01-30,11570,1,2.0
2021-01-31,11650,1,2.0
2021-01-31,14170,1,1.0
2021-01-31,17420,1,1.0
2021-02-03,16260,1,1.0
2021-02-05,12850,1,1.0
2021-02-05,16260,1,2.0
2021-02-07,14700,1,1.0
2021-02-07,17200,1,1.0
2021-02-07,11570,1,3.0
2021-02-07,18450,1,1.0
2021-02-08,14900,1,1.0
2021-02-08,14170,2,3.0
2021-02-09,12380,1,1.0
2021-02-10,10500,1,2.0
2021-02-15,11500,1,1.0
2021-02-16,17200,1,2.0
2021-02-18,18450,1,2.0
2021-02-20,10550,1,1.0
2021-02-20,17420,1,1.0
2021-02-21,12380,1,2.0
2021-02-22,11570,1,1.0
2021-02-22,16550,1,1.0
2021-02-22,17420,1,2.0
2021-02-23,12930,1,1.0
2021-02-23,17420,2,4.0
2021-02-24,10750,1,1.0
2021-02-24,12930,1,2.0
2021-02-24,16260,1,1.0
2021-02-25,14000,1,1.0
2021-02-25,15350,1,1.0
2021-02-25,11570,2,3.0
2021-02-26,11570,2,5.0
2021-02-26,17420,1,5.0
2021-02-27,10750,1,2.0
2021-02-27,17750,1,1.0
2021-02-28,12380,2,3.0
2021-02-28,15240,1,1.0
2021-03-01,16260,1,2.0
2021-03-02,14500,2,2.0
2021-03-02,11570,2,7.0
2021-03-03,11450,1,1.0
2021-03-04,10750,4,6.0
2021-03-04,11570,4,11.0
2021-03-04,12380,1,4.0
2021-03-05,11570,2,13.0
2021-03-06,11570,1,14.0
2021-03-08,11350,1,1.0
2021-03-08,16700,1,1.0
2021-03-08,10750,1,7.0
2021-03-09,16260,2,4.0
2021-03-09,10750,1,8.0
2021-03-09,14170,1,1.0
2021-03-10,11650,1,1.0
2021-03-10,14000,1,2.0
2021-03-10,17200,1,1.0
2021-03-11,11570,3,14.0
2021-03-11,12380,1,4.0
2021-03-13,11570,1,13.0
2021-03-13,12930,1,1.0
2021-03-14,14900,1,1.0
2021-03-16,15950,3,3.0
2021-03-17,10500,2,2.0
2021-03-17,12380,1,3.0
2021-03-17,16550,1,1.0
2021-03-17,16700,1,2.0
2021-03-19,12850,2,2.0
2021-03-20,10500,1,3.0
2021-03-21,16700,1,3.0
2021-03-21,16260,1,3.0
2021-03-21,15900,1,1.0
2021-03-23,10250,1,1.0
2021-03-23,11450,1,1.0
2021-03-23,11570,1,5.0
2021-03-23,17420,1,1.0
2021-03-24,12380,1,3.0
2021-03-25,11570,2,4.0
2021-03-26,18350,1,1.0
2021-03-28,16260,1,2.0
2021-03-28,12380,1,3.0
2021-03-29,16350,1,1.0
2021-03-30,10250,1,2.0
2021-03-30,10750,3,3.0
2021-03-30,11500,1,1.0
2021-03-31,11500,1,2.0
2021-03-31,18050,1,1.0
2021-04-02,11570,1,4.0
2021-04-02,11800,1,1.0
2021-04-03,18250,1,1.0
2021-04-04,16700,1,1.0
2021-04-04,12380,1,3.0
2021-04-04,11570,1,5.0
2021-04-05,14900,2,2.0
2021-04-05,14650,1,1.0
2021-04-05,12380,1,4.0
2021-04-05,10750,1,4.0
2021-04-08,14900,1,3.0
2021-04-09,12380,1,4.0
2021-04-09,18350,1,1.0
2021-04-10,10750,1,5.0
2021-04-10,11500,1,3.0
2021-04-10,16550,1,1.0
2021-04-10,17200,1,1.0
2021-04-10,18050,1,2.0
2021-04-11,11500,1,4.0
2021-04-11,10750,1,6.0
2021-04-12,10750,1,7.0
2021-04-12,11300,1,1.0
2021-04-12,15900,1,1.0
2021-04-13,16260,1,1.0
2021-04-13,16350,1,1.0
2021-04-14,11500,1,3.0
2021-04-14,15900,1,2.0
2021-04-15,12380,1,4.0
2021-04-16,16700,1,2.0
2021-04-16,17100,1,1.0
2021-04-16,16350,1,2.0
2021-04-16,14900,1,4.0
2021-04-16,15900,1,3.0
2021-04-16,15950,1,1.0
2021-04-17,10750,1,5.0
2021-04-17,12380,2,6.0
2021-04-17,17200,1,2.0
2021-04-18,16260,1,2.0
2021-04-18,15990,1,1.0
2021-04-18,14700,1,1.0
2021-04-18,14500,1,1.0
2021-04-18,11570,1,1.0
2021-04-18,10750,1,6.0
2021-04-18,12380,1,6.0
2021-04-19,16350,1,3.0
2021-04-19,10750,1,6.0
2021-04-19,11520,1,1.0
2021-04-19,12380,1,6.0
2021-04-20,17420,2,2.0
2021-04-20,16700,1,2.0
2021-04-21,11570,1,2.0
2021-04-21,16700,1,3.0
2021-04-21,17200,2,4.0
2021-04-21,18250,1,1.0
2021-04-22,16260,2,4.0
2021-04-24,11450,1,1.0
2021-04-24,12380,1,6.0
2021-04-24,12930,1,1.0
2021-04-24,17550,1,1.0
2021-04-25,17100,1,2.0
2021-04-25,14500,1,2.0
2021-04-25,16260,1,5.0
2021-04-26,11570,1,3.0
2021-04-26,12380,1,7.0
2021-04-26,18250,1,2.0
2021-04-27,12390,2,2.0
2021-04-28,16400,1,1.0
2021-04-28,17100,1,3.0
2021-04-28,16260,1,5.0
2021-04-28,14500,1,3.0
2021-04-28,12380,3,10.0
2021-04-28,10750,2,5.0
2021-04-29,16260,1,6.0
2021-04-30,18450,2,2.0
2021-05-01,14900,1,1.0
2021-05-01,16400,1,2.0
2021-05-02,16400,1,3.0
2021-05-02,16260,2,7.0
2021-05-02,10500,1,1.0
2021-05-02,12380,1,7.0
2021-05-03,10750,2,4.0
2021-05-03,11500,1,1.0
2021-05-03,11570,1,3.0
2021-05-03,12850,1,1.0
2021-05-03,14900,1,2.0
2021-05-03,17420,1,3.0
2021-05-04,12390,1,3.0
2021-05-04,12380,2,8.0
2021-05-04,10750,1,5.0
2021-05-05,11570,1,3.0
2021-05-05,12380,3,11.0
2021-05-05,16260,2,9.0
2021-05-05,18500,2,2.0
2021-05-06,15950,1,1.0
2021-05-06,16260,1,8.0
2021-05-07,16700,1,1.0
2021-05-07,16260,1,9.0
2021-05-07,11570,1,4.0
2021-05-07,14870,1,1.0
2021-05-08,10500,1,2.0
2021-05-08,15950,1,2.0
2021-05-08,17420,2,3.0
2021-05-09,17100,1,2.0
2021-05-09,11570,2,6.0
2021-05-09,15050,1,1.0
2021-05-09,18450,1,3.0
2021-05-10,16350,1,1.0
2021-05-10,11500,1,2.0
2021-05-11,17150,1,1.0
2021-05-12,12380,2,8.0
2021-05-12,14500,3,3.0
2021-05-13,11570,2,7.0
2021-05-14,17200,1,1.0
2021-05-15,11570,2,9.0
2021-05-16,17420,1,4.0
2021-05-16,12380,1,8.0
2021-05-17,14900,1,1.0
2021-05-17,10750,1,2.0
2021-05-17,12380,1,9.0
2021-05-18,10750,1,2.0
2021-05-19,12380,1,5.0
2021-05-21,17750,1,1.0
2021-05-21,11570,1,7.0
2021-05-21,12380,1,6.0
2021-05-23,18450,1,1.0
2021-05-25,17200,1,2.0
2021-05-27,14900,1,2.0
2021-05-27,12380,2,6.0
2021-05-28,17420,1,2.0
2021-05-29,17420,1,3.0
2021-06-02,14500,2,2.0
2021-06-04,16700,1,1.0
2021-06-04,17420,1,3.0
2021-06-05,14500,1,3.0
2021-06-06,10750,1,1.0
2021-06-06,11570,1,1.0
2021-06-06,12850,1,1.0
2021-06-06,17420,1,4.0
2021-06-07,11570,1,2.0
2021-06-07,12380,2,4.0
2021-06-07,14900,1,2.0
2021-06-07,16260,1,1.0
2021-06-07,17420,1,5.0
2021-06-08,11570,1,3.0
2021-06-09,16700,1,2.0
2021-06-09,11570,1,4.0
2021-06-10,12380,1,3.0
2021-06-13,11570,1,5.0
2021-06-13,16700,1,3.0
2021-06-14,16490,2,2.0
2021-06-14,17420,1,4.0
2021-06-15,10500,1,1.0
2021-06-16,18050,2,2.0
2021-06-16,17200,1,1.0
2021-06-17,18050,1,3.0
2021-06-18,12380,3,6.0
2021-06-18,18450,1,1.0
2021-06-18,18500,1,1.0
2021-06-19,11520,1,1.0
2021-06-19,12380,1,7.0
2021-06-19,16550,1,1.0
2021-06-19,18450,1,2.0
2021-06-20,10500,1,2.0
2021-06-20,17150,1,1.0
2021-06-21,18500,1,2.0
2021-06-21,16700,1,3.0
2021-06-21,18450,1,3.0
2021-06-21,14500,1,1.0
2021-06-21,10500,1,3.0
2021-06-22,10500,1,4.0
2021-06-22,11450,3,3.0
2021-06-22,14900,1,1.0
2021-06-22,17200,3,4.0
2021-06-22,18050,7,10.0
2021-06-22,18450,2,5.0
2021-06-23,18500,1,3.0
2021-06-23,18050,2,12.0
2021-06-23,17200,2,6.0
2021-06-23,17150,1,2.0
2021-06-23,17420,1,2.0
2021-06-23,14900,2,3.0
2021-06-23,11500,1,1.0
2021-06-23,11450,1,4.0
2021-06-23,16550,1,2.0
2021-06-24,18500,2,5.0
2021-06-24,18050,5,17.0
2021-06-24,17200,2,8.0
2021-06-24,17150,1,3.0
2021-06-24,14900,6,9.0
2021-06-24,12380,2,6.0
2021-06-24,11450,1,5.0
2021-06-24,16550,3,5.0
2021-06-25,14900,5,14.0
2021-06-25,18050,3,20.0
2021-06-25,17200,3,11.0
2021-06-25,16550,6,11.0
2021-06-25,12930,1,1.0
2021-06-25,18500,3,8.0
2021-06-25,11520,1,2.0
2021-06-25,11570,2,3.0
2021-06-25,10500,1,5.0
2021-06-25,17420,1,3.0
2021-06-25,11450,1,6.0
2021-06-25,11500,1,2.0
2021-06-26,18500,2,10.0
2021-06-26,18050,7,27.0
2021-06-26,17200,3,14.0
2021-06-26,16550,1,12.0
2021-06-26,13010,1,1.0
2021-06-26,14900,1,15.0
2021-06-26,12850,2,2.0
2021-06-26,11570,3,6.0
2021-06-26,11520,1,3.0
2021-06-26,10500,3,8.0
2021-06-26,12930,1,2.0
2021-06-27,15950,1,1.0
2021-06-27,17200,2,16.0
2021-06-27,18050,5,32.0
2021-06-27,16550,3,15.0
2021-06-27,14900,1,16.0
2021-06-27,11520,1,4.0
2021-06-27,11570,6,11.0
2021-06-27,11500,1,3.0
2021-06-27,10500,1,9.0
2021-06-27,12850,1,3.0
2021-06-27,10750,1,1.0
2021-06-28,18500,1,11.0
2021-06-28,11500,1,4.0
2021-06-28,11520,1,5.0
2021-06-28,11570,2,13.0
2021-06-28,12930,1,3.0
2021-06-28,14900,2,18.0
2021-06-28,16550,2,17.0
2021-06-28,17100,1,1.0
2021-06-28,18050,4,36.0
2021-06-29,17420,1,3.0
2021-06-29,18500,1,12.0
2021-06-29,16550,5,22.0
2021-06-29,18050,5,41.0
2021-06-29,16260,1,1.0
2021-06-29,17100,3,4.0
2021-06-29,12380,2,8.0
2021-06-29,11570,1,14.0
2021-06-29,14900,4,22.0
2021-06-29,11500,1,5.0
2021-06-29,10750,1,2.0
2021-06-29,10500,1,9.0
2021-06-30,18500,3,15.0
2021-06-30,18450,1,6.0
2021-06-30,18250,1,1.0
2021-06-30,18050,5,44.0
2021-06-30,17420,1,4.0
2021-06-30,17200,2,17.0
2021-06-30,16550,4,26.0
2021-06-30,16260,2,3.0
2021-06-30,14900,1,23.0
2021-06-30,12930,1,4.0
2021-06-30,12850,1,4.0
2021-06-30,12380,1,9.0
2021-06-30,11570,4,18.0
2021-06-30,10750,1,3.0
2021-06-30,10500,2,11.0
2021-07-01,18500,1,16.0
2021-07-01,18250,1,2.0
2021-07-01,18050,3,46.0
2021-07-01,17200,1,18.0
2021-07-01,17100,3,7.0
2021-07-01,16550,1,27.0
2021-07-01,16260,3,6.0
2021-07-01,10250,1,1.0
2021-07-01,12930,6,10.0
2021-07-01,12850,3,7.0
2021-07-01,12380,1,10.0
2021-07-01,11570,3,21.0
2021-07-01,11300,2,2.0
2021-07-01,14200,1,1.0
2021-07-02,14900,1,24.0
2021-07-02,18050,1,47.0
2021-07-02,17200,4,22.0
2021-07-02,17100,1,8.0
2021-07-02,16550,5,32.0
2021-07-02,18500,2,17.0
2021-07-02,15950,2,3.0
2021-07-02,14170,1,1.0
2021-07-02,11650,2,2.0
2021-07-02,12930,2,12.0
2021-07-02,12850,4,11.0
2021-07-02,12380,2,9.0
2021-07-02,11570,4,25.0
2021-07-02,11500,1,6.0
2021-07-02,10750,1,4.0
2021-07-02,10500,2,13.0
2021-07-02,14100,1,1.0
2021-07-03,18050,4,51.0
2021-07-03,17420,5,9.0
2021-07-03,17100,1,9.0
2021-07-03,12930,3,15.0
2021-07-03,12850,3,14.0
2021-07-03,12380,1,9.0
2021-07-03,11570,1,26.0
2021-07-03,11500,4,10.0
2021-07-04,18050,5,56.0
2021-07-04,18250,1,3.0
2021-07-04,17420,3,12.0
2021-07-04,17200,1,23.0
2021-07-04,17100,1,10.0
2021-07-04,16550,6,37.0
2021-07-04,14000,3,3.0
2021-07-04,11450,1,7.0
2021-07-04,12850,1,15.0
2021-07-04,12380,2,11.0
2021-07-04,11570,1,27.0
2021-07-04,11520,2,6.0
2021-07-04,11500,1,11.0
2021-07-04,10500,1,13.0
2021-07-04,12930,2,17.0
2021-07-05,16260,2,8.0
2021-07-05,18050,2,58.0
2021-07-05,16550,2,39.0
2021-07-05,14900,2,26.0
2021-07-05,18500,1,17.0
2021-07-05,12850,2,17.0
2021-07-05,11570,3,30.0
2021-07-05,10500,1,13.0
2021-07-05,12930,1,18.0
2021-07-06,14900,2,27.0
2021-07-06,12930,1,19.0
2021-07-06,16550,1,40.0
2021-07-06,12850,9,26.0
2021-07-06,17150,1,3.0
2021-07-06,11570,3,33.0
2021-07-06,11500,1,12.0
2021-07-06,11300,1,3.0
2021-07-06,10500,1,13.0
2021-07-06,12380,1,12.0
2021-07-06,17420,1,13.0
